timestamp,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8
1762942579.8652625,-49.27,-33.2,-17.28,17.71,73.95,63.1,23.02,25.07
1762942580.071157,11.42,-57.05,11.34,51.8,20.07,-40.29,8.9,23.66
1762942580.278163,18.0,-55.58,35.17,12.92,9.62,-59.34,43.67,22.46
1762942580.502334,-40.31,26.15,10.0,-78.97,-32.79,-44.4,-31.39,-8.93
1762942580.7103636,1.84,20.31,-30.36,9.51,79.95,69.9,48.09,0.08
1762942580.9326227,60.61,44.75,-51.03,13.47,63.53,-47.5,18.54,-5.92
1762942581.156361,35.04,13.41,72.14,-23.93,50.93,41.08,-61.98,-56.09
1762942581.3652613,47.17,62.04,8.85,10.08,-14.58,10.2,50.53,-31.73
1762942581.603579,-23.22,-73.91,48.65,56.73,41.98,60.57,-61.36,50.77
1762942581.8114138,-70.0,-35.16,12.15,-42.54,17.82,79.03,17.06,41.36
1762942582.0194833,-32.03,-21.9,31.65,-70.83,-32.39,14.77,-53.57,-33.89
1762942582.2424185,9.65,6.34,10.97,26.34,30.95,-10.71,-9.84,5.53
1762942582.4497588,66.9,28.27,-73.17,39.34,-1.71,34.59,-14.61,-11.54
1762942582.669832,53.09,29.83,-47.96,70.82,50.33,30.01,-52.9,-69.92
1762942582.8748941,27.18,-16.98,-38.31,16.19,-62.43,8.37,-32.98,-43.26
1762942583.0810711,73.15,-54.16,10.54,-35.85,21.92,-53.7,49.61,73.12
1762942583.3344626,-18.48,-76.63,36.8,32.35,57.82,-67.49,-30.43,-71.6
1762942583.5415022,-25.11,5.36,-42.66,73.41,-8.09,66.01,62.31,9.7
1762942583.7458112,-79.5,-47.58,-63.73,17.42,33.82,-48.77,-15.14,-44.5
1762942583.95163,-26.11,-48.09,-52.45,0.69,-10.21,56.01,78.28,-46.67
1762942584.1563506,-42.76,0.9,78.58,58.45,13.73,10.48,-8.5,5.75
1762942584.3951573,-30.68,6.56,-0.88,-7.54,-25.3,20.38,76.62,22.93
1762942584.60303,24.2,-55.82,-48.48,25.6,-64.23,-25.17,10.98,-75.28
1762942584.8091218,2.69,77.86,-13.81,15.46,22.31,43.92,-74.54,23.27
1762942585.0173426,27.68,-36.33,40.94,40.87,-27.71,-29.04,-66.71,0.31
1762942585.2249339,72.0,-64.85,-47.06,-52.41,-36.87,-34.15,-20.61,-33.13
1762942585.4320762,68.79,5.35,-5.44,-26.24,-38.92,-2.72,-18.83,-33.52
1762942585.639144,-1.17,27.35,-64.49,-8.39,-36.35,-8.59,1.62,-33.17
1762942585.8670726,-61.24,-63.2,-45.34,-22.76,23.99,33.18,-47.38,-55.98
1762942586.0705874,35.94,-58.32,-7.88,11.99,-14.13,-56.93,-19.11,40.31
1762942586.278056,-11.66,40.68,-16.64,59.88,31.37,-57.71,-5.78,-35.93
1762942586.4853714,-57.18,75.2,51.36,-77.45,-48.8,-64.03,-64.07,52.02
1762942586.7106194,-7.19,-4.01,-16.77,73.69,-13.53,-34.85,-57.04,11.97
1762942586.9152186,-28.77,61.28,19.87,13.81,-60.41,23.64,17.92,68.76
1762942587.1219954,35.68,-6.79,-29.81,-59.46,47.97,-58.2,33.0,40.19
1762942587.329279,29.65,58.55,33.48,66.43,26.8,-41.36,39.61,-45.99
1762942587.5369081,45.82,-73.43,-72.95,44.93,-79.68,52.22,-72.68,32.71
1762942587.7440307,75.12,-63.91,74.63,-77.52,24.55,-57.45,-54.11,-48.74
1762942587.9523418,-33.01,-18.37,-41.57,-17.02,0.99,-5.27,58.23,76.77
1762942588.1592326,-69.69,15.89,-60.76,2.07,-8.98,-0.8,-53.05,-40.2
1762942588.3826303,4.94,3.74,-13.51,76.94,1.05,-0.35,54.8,-57.1
1762942588.6066856,41.14,58.77,76.87,-42.47,58.58,48.34,-34.73,8.04
1762942588.8125753,-6.6,-11.95,70.31,-40.28,40.91,-74.48,-4.33,26.55
1762942589.0203357,60.99,-47.58,-24.9,64.53,-41.46,6.56,-7.56,-3.56
1762942589.2282655,62.61,31.28,69.19,47.02,-74.55,45.2,-12.6,-34.05
1762942589.434815,43.11,21.88,-0.92,54.7,-56.26,51.14,58.05,41.54
1762942589.642567,57.56,-36.73,-61.36,-70.67,17.07,-20.86,-37.95,71.35
1762942589.8508883,47.13,-46.88,78.61,31.34,-42.64,-12.41,48.6,17.79
1762942590.0583127,-50.91,4.89,-71.98,77.16,53.78,41.06,23.35,-21.13
1762942590.280685,50.96,66.73,-7.26,19.61,58.79,36.27,-66.1,23.14
1762942590.5370014,45.26,-28.95,-32.97,-3.71,53.38,-33.36,-1.67,3.21
1762942590.7443402,44.46,-76.22,47.59,-30.45,65.36,40.81,60.81,14.85
1762942590.9522874,-44.13,48.68,-29.84,-34.53,-62.62,-45.13,-54.89,9.85
1762942591.15908,55.3,38.76,25.51,52.69,32.79,44.65,-62.58,-40.65
1762942591.3827262,-61.91,10.6,18.12,-23.68,-53.09,1.89,-47.5,1.68
1762942591.6388178,19.42,-28.08,-18.3,-63.76,-36.51,-58.58,6.53,-55.29
1762942591.8463771,-55.46,-25.62,-3.1,-9.37,12.87,0.76,38.22,-4.96
1762942592.054449,-38.12,15.66,31.72,-3.26,11.63,64.0,-57.28,66.29
1762942592.260918,52.48,-48.9,-2.45,47.47,-43.87,-78.26,25.44,9.13
1762942592.4696665,-38.37,-69.69,-59.82,-55.85,-1.55,-76.95,33.49,-35.6
1762942592.742389,32.67,-52.78,-72.83,-76.41,-3.0,32.72,18.23,-46.73
1762942592.9491167,-8.68,28.47,-42.53,-73.43,21.1,-63.18,-66.51,64.69
1762942593.1570883,0.03,39.02,-63.2,-3.01,32.54,-5.53,-9.9,-50.32
1762942593.365141,-24.58,-5.19,11.36,6.29,19.45,18.12,42.56,43.21
1762942593.5893283,-9.26,-2.37,-57.03,-32.48,6.54,59.1,45.89,38.95
1762942593.7958252,-25.46,51.7,16.28,77.04,-64.6,52.42,-71.32,54.71
1762942594.0025575,-51.2,-59.4,-21.5,48.69,72.09,-41.24,-26.29,-45.23
1762942594.20969,-51.19,-46.48,67.85,15.35,64.11,51.68,3.46,-0.23
1762942594.4179537,61.78,-68.42,50.31,0.54,-75.58,29.92,-40.84,57.87
1762942594.6247916,43.02,-73.8,43.51,-28.06,15.52,-40.86,-22.43,-17.29
1762942594.830902,44.79,10.53,51.94,-79.71,-51.84,-60.27,-71.65,10.86
1762942595.042895,58.42,50.7,31.52,-63.25,-41.93,32.34,46.36,-77.26
1762942595.2578738,4.83,-68.39,-41.12,19.08,-19.33,-0.01,30.49,-61.59
1762942595.4637039,37.99,-23.62,73.91,64.64,68.34,56.63,60.49,38.96
1762942595.6750116,-4.87,-31.26,-17.95,20.65,-0.67,-62.76,-48.65,-24.68
1762942595.9346094,-41.78,-2.75,-78.99,48.45,35.3,-62.79,-7.42,32.5
1762942596.1434932,-6.31,-32.02,50.01,-39.4,-18.47,-21.23,19.93,-24.4
1762942596.3503232,47.9,26.96,-19.66,61.29,-30.21,-37.51,14.76,-62.3
1762942596.5728636,-37.28,20.97,-42.72,-49.74,45.36,77.24,19.02,-17.03
1762942596.8434763,-19.54,4.74,-8.64,73.3,-56.65,-17.08,-53.45,31.71
1762942597.051265,63.82,69.84,60.54,37.58,-55.69,24.51,-66.49,15.31
1762942597.2627556,73.39,76.59,-38.4,-27.55,12.03,37.79,20.73,67.56
1762942597.4822593,68.02,23.4,48.85,-6.64,44.03,-18.92,-54.7,51.78
1762942597.6891725,76.71,5.14,7.27,-74.98,-71.61,67.42,32.15,66.49
1762942597.9121306,-56.3,-49.87,36.82,26.83,-76.65,38.94,69.19,-11.74
1762942598.119719,79.81,54.5,-14.36,2.42,72.89,-45.94,-68.41,37.55
1762942598.3267305,-10.95,-66.0,54.87,-50.94,-58.99,-9.97,-47.75,-67.74
1762942598.534959,10.51,-4.27,-73.4,18.32,-42.78,20.0,37.02,17.05
1762942598.7874048,50.12,16.88,65.3,15.99,6.41,-71.81,9.04,-59.16
1762942599.0073676,-8.52,-6.32,-64.47,76.57,42.43,54.08,-48.63,-12.61
1762942599.2293725,-64.41,-10.45,59.96,-13.39,40.57,24.59,49.27,70.67
1762942599.5142424,77.28,6.27,9.26,70.88,7.65,75.79,19.49,-47.89
1762942599.735314,46.13,11.57,30.05,-18.86,37.91,-61.29,-74.56,-8.04
1762942599.9744987,-31.04,-75.6,-24.19,-0.69,-14.35,8.27,-34.38,-72.62
1762942600.225373,78.95,56.41,-1.15,-8.45,-34.48,-24.94,70.1,-59.85
1762942600.431,5.9,3.94,27.87,50.21,-49.1,-62.75,25.76,-12.48
1762942600.6680238,35.77,30.78,-68.63,-74.53,32.0,5.16,16.22,54.1
1762942600.9230618,36.49,-6.91,-3.94,65.46,-44.69,-57.53,11.45,24.46
1762942601.1289675,38.04,0.63,-71.68,26.84,38.63,63.56,-50.49,34.07
1762942601.383351,66.19,32.69,-29.25,22.05,-41.71,1.26,-20.58,8.86
1762942601.651373,-14.16,-23.45,42.44,-52.81,60.07,66.62,-37.97,71.1
1762942601.8579752,-70.46,56.42,-37.32,-36.91,38.39,-75.49,9.96,39.58
1762942602.0806415,-41.82,7.87,-18.61,1.61,-38.3,-35.97,-14.57,-51.79
1762942602.351509,26.99,-20.18,-78.76,38.18,1.65,12.55,-17.77,70.59
1762942602.558402,3.89,21.53,-67.38,-29.66,11.96,19.17,-22.63,-37.19
1762942602.781375,-72.76,75.27,78.39,-67.31,-69.57,29.46,5.36,65.31
1762942603.0359974,-31.68,32.91,31.83,-1.38,-54.01,75.42,6.95,1.6
1762942603.2426012,-40.2,65.15,0.67,32.44,55.77,-31.9,-7.1,-45.74
1762942603.4897306,70.06,-68.57,-38.42,-48.86,25.38,43.75,22.32,30.15
1762942603.747328,-19.64,29.81,41.54,73.44,-35.89,31.28,27.54,44.23
1762942603.9543953,70.88,15.59,-6.16,57.32,-22.92,74.9,-66.6,-61.11
1762942604.1732605,57.55,72.98,22.76,36.51,5.99,74.86,32.26,-12.31
1762942604.3786898,37.2,45.8,23.27,-52.37,76.96,-22.37,20.79,50.47
1762942604.6165276,23.41,26.7,-34.94,38.0,-58.75,-70.59,-10.48,-56.19
1762942604.869594,-4.35,-59.3,0.97,64.96,36.27,27.16,-13.73,-76.01
1762942605.0754209,61.77,-74.3,37.69,-5.59,75.82,5.25,-63.52,44.55
1762942605.2995448,-12.0,61.4,-28.11,24.73,-56.21,79.36,70.97,57.33
1762942605.5650773,66.68,-72.45,52.33,38.02,-6.91,49.03,-41.45,78.11
1762942605.77179,-67.96,30.68,42.41,51.57,-72.85,33.83,62.97,-57.73
1762942605.9943862,-1.43,-78.58,8.85,34.86,-23.09,-77.15,47.21,-43.3
1762942606.266407,-7.14,-59.64,50.62,-45.47,55.09,-38.26,52.86,-55.64
1762942606.47327,3.07,2.36,60.04,4.59,59.37,54.97,-27.82,-6.77
1762942606.7117958,15.98,37.86,-65.26,-56.06,-38.4,74.43,33.71,-0.06
1762942606.9192386,19.46,-49.74,-51.04,30.38,32.81,-18.07,-68.05,-12.58
1762942607.1270273,-77.21,70.75,72.59,51.78,66.69,-31.66,73.05,5.8
1762942607.349869,65.35,-37.06,-35.16,-12.56,-1.5,-24.7,67.62,-68.37
1762942607.558156,33.11,20.95,64.76,3.85,-18.33,-1.11,51.83,2.7
1762942607.765713,-27.34,-40.55,72.36,78.08,37.02,-73.13,37.37,19.64
1762942607.988371,77.92,28.61,-36.32,-30.41,17.03,-9.34,14.04,6.14
1762942608.19483,-54.96,-38.74,2.71,-39.78,-0.33,-30.02,-23.63,14.92
1762942608.4019244,-65.84,3.19,41.08,71.92,-65.07,27.91,5.44,-55.0
1762942608.6164274,-10.38,45.38,-46.94,68.67,-3.75,31.8,72.3,75.59
1762942608.833077,64.87,23.46,66.84,-70.33,-68.48,-6.07,59.1,5.02
1762942609.039975,40.93,-4.3,-11.11,25.58,-42.68,-26.39,69.63,-15.76
1762942609.2513423,-22.36,37.68,58.88,37.6,65.33,35.47,-64.66,-54.46
1762942609.4694617,-77.85,-25.74,58.84,-51.64,-50.86,71.2,76.07,-34.45
1762942609.675685,-27.3,10.42,68.49,56.58,-24.9,-20.82,-78.39,-39.96
1762942609.8967905,61.88,67.26,-79.04,35.06,14.38,40.59,65.54,-30.73
1762942610.1074805,-42.16,-6.52,38.13,-17.94,39.27,69.78,3.05,10.54
1762942610.3148465,-25.96,-8.46,-43.61,31.48,-7.95,-43.86,-40.17,-34.56
1762942610.5390031,17.3,41.88,-32.59,28.46,-47.5,6.19,50.76,78.73
1762942610.7461822,-72.15,10.06,12.74,-44.46,65.33,-39.4,-63.42,-45.44
1762942610.9528096,38.1,9.53,-76.73,-25.06,-39.72,72.08,-0.4,55.79
1762942611.1758678,-0.7,-65.61,75.04,-51.17,15.53,-59.41,-30.39,22.16
1762942611.4159777,-37.78,-63.45,67.67,61.52,0.22,-39.53,-52.45,-57.6
1762942611.6232924,-68.27,-59.07,-35.25,9.55,-13.91,44.18,48.64,-52.96
1762942611.8399723,46.23,-69.93,-31.13,-20.19,-79.35,62.67,8.48,24.58
1762942612.0523224,70.92,58.36,-8.19,-15.83,35.95,44.2,-48.32,-36.77
1762942612.2578526,-36.94,9.25,50.82,61.5,43.83,-39.3,-65.16,53.48
1762942612.465837,33.07,0.42,55.74,-4.98,6.59,58.09,-59.88,-68.17
1762942612.6747231,-9.54,-77.09,-10.87,63.19,-6.9,-25.15,61.36,-35.63
1762942612.8829622,-25.55,20.76,-16.79,-40.87,33.91,-7.11,-73.52,-30.18
1762942613.0906928,-23.91,27.1,20.33,-46.7,-57.84,-17.22,61.21,35.49
1762942613.297861,33.33,48.78,12.09,77.54,-50.37,51.65,59.52,56.76
1762942613.5212915,60.41,0.68,-52.48,-29.03,-9.5,75.33,39.67,55.93
1762942613.7292676,-41.4,66.05,3.94,-20.65,42.1,78.43,65.94,-18.81
1762942613.9358358,23.48,78.34,-55.6,-50.28,-73.23,-8.43,57.28,68.83
1762942614.1434493,69.68,-72.99,63.27,-0.56,-10.28,-45.83,-30.56,-54.27
1762942614.366326,-4.54,-49.84,57.36,41.85,38.15,6.36,-41.32,72.13
1762942614.5738409,-25.21,41.38,77.62,-29.15,-19.65,-60.29,31.47,-66.42
1762942614.7958992,-77.8,-78.46,67.05,-55.78,-38.11,-30.05,-44.44,-21.23
1762942615.0333416,-71.98,16.74,50.11,-8.25,63.51,-1.7,-55.89,77.54
1762942615.241614,-4.4,-20.22,-3.29,-11.87,46.38,-40.58,51.53,-1.17
1762942615.4676805,48.0,-27.57,-50.69,-41.33,-60.89,68.82,36.06,72.37
1762942615.7357285,19.97,-27.1,-57.39,26.93,57.65,-49.04,-78.51,-66.85
1762942615.9432564,27.36,50.48,-55.59,-10.88,-5.59,-74.17,57.61,-3.18
1762942616.1702535,-22.36,-37.15,24.27,74.03,17.62,63.91,-13.39,57.67
1762942616.3911881,38.41,35.43,-35.91,-45.57,-25.71,3.21,76.13,-62.24
1762942616.59619,39.03,-16.56,-1.78,76.37,56.29,28.26,-28.14,-24.92
1762942616.8167462,-38.57,-40.95,-70.95,-72.39,-53.22,-37.36,58.16,-10.67
1762942617.0518918,-7.68,-70.12,79.4,65.38,-62.88,-60.88,-5.64,-8.38
1762942617.2774782,-11.32,-73.48,26.85,45.56,-42.67,-58.38,-53.81,68.34
1762942617.4999328,-71.2,58.22,-67.6,-14.56,34.67,49.79,77.23,-73.36
1762942617.716536,-8.81,-3.1,-29.44,-0.8,47.2,-12.52,-11.77,22.0
1762942617.9298298,-55.99,-35.71,54.66,-54.9,8.04,15.85,-77.03,7.35
1762942618.1370308,31.4,44.55,-12.89,70.6,45.53,14.24,4.47,47.23
1762942618.3601582,74.87,-24.24,44.5,51.57,-0.04,69.45,31.27,6.25
1762942618.5845041,64.81,18.79,-42.81,-17.84,3.92,35.25,74.41,-52.08
1762942618.7912774,25.21,-19.51,31.27,33.09,-34.1,39.4,30.31,46.12
1762942619.002264,-5.03,-75.86,58.72,-48.77,6.33,-16.26,48.79,-28.41
1762942619.25355,-48.01,-61.76,65.84,6.28,-28.38,-79.54,4.95,-36.09
1762942619.4614475,6.77,25.65,71.46,-54.01,64.9,1.48,-79.52,50.51
1762942619.6795824,39.35,62.15,-57.61,72.67,41.33,-29.51,70.1,75.67
1762942619.8915913,13.92,-65.34,-40.39,51.56,-4.98,46.6,74.84,-30.1
1762942620.0970614,38.71,-4.34,-54.55,-57.75,-25.16,0.9,79.49,-66.45
1762942620.3192284,-20.98,75.75,-77.94,-56.19,43.42,4.62,-34.64,-77.4
1762942620.5580518,28.36,67.9,66.36,-62.66,73.8,2.35,-39.4,-3.52
1762942620.777036,-63.35,78.93,11.29,-14.53,-40.87,62.33,35.76,-38.96
1762942620.985694,-57.43,-7.11,53.74,-70.77,-39.93,-74.7,-36.27,26.55
1762942621.2067175,43.37,26.11,62.31,62.33,-60.41,7.36,-41.12,-67.06
1762942621.413839,17.7,41.22,-42.31,-0.85,40.79,-68.37,79.7,44.31
1762942621.6198242,60.63,70.1,-42.73,-60.99,10.67,-7.66,59.3,9.86
1762942621.840256,-48.51,-44.76,16.35,28.97,-17.29,36.52,-4.09,-73.09
1762942622.0492682,-72.09,-43.94,-28.04,64.03,-52.87,17.32,15.81,78.62
1762942622.2951398,-35.09,-45.25,-22.27,-47.96,-79.11,35.39,4.25,66.0
1762942622.5024662,-61.41,66.48,-27.56,8.89,-7.58,-17.66,35.43,-55.94
1762942622.7095466,33.93,-29.15,51.28,22.65,63.25,52.81,1.97,64.07
1762942622.9387462,51.69,17.75,14.41,54.04,-33.21,-14.1,-75.3,64.27
1762942623.1788058,57.45,59.47,-66.99,-79.07,29.22,73.05,-57.59,15.71
1762942623.3850322,-12.72,-52.56,63.38,1.1,-2.29,77.14,72.45,43.27
1762942623.6083755,-49.79,13.4,47.36,-50.82,-48.53,-12.6,-12.87,-28.29
1762942623.82987,59.52,-16.33,27.7,52.73,-33.17,27.26,-30.46,-0.7
1762942624.0380201,-28.11,-53.2,-27.74,30.61,58.77,74.21,-17.5,-18.19
1762942624.2664752,-62.89,43.46,-68.19,-29.25,8.17,-19.27,-64.2,76.16
1762942624.5022159,26.04,-0.92,42.87,-79.16,27.29,-75.81,16.54,11.02
1762942624.7095392,-4.6,-71.74,-30.0,-33.5,-66.33,12.81,51.92,37.17
1762942624.9334867,-66.21,-35.32,-29.08,77.58,59.62,-5.26,46.99,51.84
1762942625.1572578,-35.41,-18.65,-9.36,63.39,65.58,-67.04,-57.65,53.46
1762942625.36261,-5.18,39.22,60.38,10.91,34.54,28.02,-3.8,-16.0
1762942625.5859535,78.77,75.92,-75.74,35.68,48.09,-56.93,52.22,31.49
1762942625.846674,40.2,-65.41,59.6,58.96,43.13,-47.37,52.72,-69.33
1762942626.0541418,44.63,-22.28,-69.81,24.09,25.7,30.51,-65.08,76.12
1762942626.2873304,-22.08,-23.29,10.83,8.7,55.41,29.76,36.46,-46.27
1762942626.5883486,68.08,-60.98,-10.77,-28.25,-19.16,24.81,-0.85,75.48
1762942626.8208644,35.96,-2.36,-21.47,-51.91,63.78,57.71,21.53,-76.8
1762942627.063621,42.04,-40.34,-24.34,-35.95,71.31,-76.77,62.46,26.54
1762942627.3417044,8.87,-1.04,21.45,77.53,-17.6,57.38,7.75,45.48
1762942627.5641975,-29.64,-75.83,-60.56,-48.12,32.53,32.58,-17.12,3.52
1762942627.7855058,74.84,31.11,-9.04,18.0,39.36,-77.54,-40.21,17.73
1762942628.0215442,33.78,-70.33,-10.48,18.77,-7.68,2.01,15.04,-55.74
1762942628.2275927,33.37,-16.74,79.75,-53.83,-55.81,62.81,-52.4,40.87
1762942628.4369826,19.81,77.55,52.94,-12.86,-73.26,-49.33,7.24,-31.14
1762942628.6665993,60.67,-2.7,-70.0,-72.69,-58.74,18.39,-24.0,7.75
1762942628.8998113,69.92,-62.78,76.15,-66.62,-73.61,-33.79,33.14,57.66
1762942629.121324,22.69,2.61,-24.75,-46.6,-26.65,-56.56,36.71,-8.94
1762942629.3325942,42.91,19.01,60.36,49.59,-15.99,27.06,5.26,58.18
1762942629.5714562,-79.08,-20.41,-17.56,-48.41,15.19,-68.88,-3.71,-11.28
1762942629.8032491,77.43,42.59,35.91,56.06,-6.88,-2.13,6.48,-36.37
1762942630.0086677,56.87,23.88,-20.53,-1.26,22.31,0.4,-7.95,-29.25
1762942630.2143273,10.71,33.67,-5.38,-29.4,36.86,-28.9,-18.98,-37.35
1762942630.437563,42.65,34.11,-65.19,-40.43,3.6,40.28,-20.11,29.71
1762942630.685922,6.16,53.4,-22.78,41.88,14.96,36.33,47.14,36.19
1762942630.915182,38.71,45.3,-17.37,-40.21,17.33,27.01,-39.87,78.03
1762942631.1422148,61.94,2.27,25.25,-57.75,32.6,-70.12,-31.51,-2.1
1762942631.3489563,6.83,-22.66,21.5,-39.81,6.52,-0.07,79.58,-34.36
1762942631.6176815,72.89,-6.13,37.4,-39.69,-40.74,10.57,-34.37,-15.14
1762942631.8870945,11.44,-21.11,-24.1,32.89,22.85,-61.91,36.15,35.36
1762942632.0932798,30.86,52.93,22.66,-1.34,-6.31,-8.19,-6.23,-46.54
1762942632.298596,-66.79,78.07,12.81,-18.16,-6.26,63.97,14.86,35.59
1762942632.5064545,-34.05,-67.85,14.55,-45.88,63.66,-48.92,-38.84,-54.36
1762942632.7126386,-5.27,52.2,53.21,-15.11,-55.79,61.54,-14.4,-43.59
1762942632.981557,-14.22,12.25,65.37,0.47,-19.29,-29.82,-77.83,53.8
1762942633.190442,13.74,-70.72,-5.07,48.61,64.75,-9.93,-64.88,65.19
1762942633.4101071,32.82,66.94,-56.84,11.32,11.1,-69.32,40.11,14.75
1762942633.619662,-45.28,-18.57,24.91,13.85,69.86,-78.58,72.07,55.14
1762942633.8416886,-0.41,-55.32,-73.16,65.48,-46.29,-76.88,-28.97,-56.19
1762942634.0780485,-38.18,-60.81,44.9,-46.35,-19.95,-69.73,12.39,-73.99
1762942634.284117,74.08,-4.16,72.55,49.43,-23.93,14.16,-6.77,-14.25
1762942634.4941597,-17.36,-71.3,-65.57,-75.0,21.85,74.86,24.73,57.07
1762942634.7041175,-52.21,-75.22,-30.7,22.63,-52.34,-68.83,-76.84,46.71
1762942634.93302,37.47,23.69,-79.02,-40.76,-36.76,46.95,-18.12,44.73
1762942635.1600113,60.16,-12.81,-59.36,13.01,-62.91,-49.33,78.32,36.63
1762942635.438424,-6.89,30.13,-6.16,-17.77,-10.29,-67.24,-28.18,-5.97
1762942635.643567,27.75,-26.34,-63.25,-41.82,77.79,20.84,-62.85,-61.74
1762942635.849673,33.08,65.88,-63.94,-78.15,74.5,60.31,-26.01,46.97
1762942636.0626907,52.27,7.97,-9.53,21.33,-50.34,-4.87,-10.85,-79.43
1762942636.3034616,-78.31,-16.75,-32.57,15.25,21.18,18.02,-33.52,-58.45
1762942636.5177696,43.07,79.47,73.19,15.02,-75.27,34.51,-71.09,63.04
1762942636.7238367,-77.31,-21.65,49.79,74.41,36.13,9.85,-30.99,39.7
1762942636.9300675,65.8,-20.98,59.28,19.76,-34.23,-15.96,-51.36,11.15
1762942637.1369247,-27.34,19.12,33.69,13.63,44.11,4.84,50.32,71.08
1762942637.3802311,-61.36,-61.44,-8.11,-49.35,40.9,-71.27,-23.3,-78.76
1762942637.586156,-24.3,59.69,42.79,-67.08,32.3,-55.19,36.85,28.37
1762942637.7993298,-11.1,-35.85,0.99,-10.71,-41.1,-28.08,36.75,-26.25
1762942638.0001502,16.44,69.74,-46.2,-8.54,3.54,-10.9,12.21,27.75
1762942638.2520225,30.93,-23.12,-37.95,-54.3,-9.07,-41.51,-47.22,-13.5
1762942638.4631727,-30.86,-7.87,16.75,25.06,-49.46,-18.41,-8.83,-47.62
1762942638.712509,-56.61,47.6,-0.87,37.51,-26.42,2.76,16.08,-11.58
1762942638.9384255,7.88,-50.47,-45.98,66.28,-75.12,30.25,36.17,-73.7
1762942639.1758537,11.16,-30.37,-7.82,-22.09,53.32,-57.72,-7.52,-69.01
1762942639.3931692,16.53,30.84,22.61,-10.16,-71.01,75.66,-40.38,66.53
1762942639.6619034,-5.7,17.52,25.45,64.24,-51.13,10.23,-16.52,-7.93
1762942639.8685153,-6.72,28.45,75.75,-75.25,-8.32,-17.9,6.35,14.22
1762942640.0765262,-6.98,38.28,27.31,69.98,71.28,60.83,75.52,-47.51
1762942640.2933052,-39.8,-61.14,44.4,5.75,4.19,-22.13,7.04,65.78
1762942640.504844,-9.46,62.24,-26.1,-35.38,30.36,63.96,-49.89,45.57
1762942640.7118459,-36.75,-58.27,49.57,-32.75,20.12,-65.78,44.2,11.78
1762942640.9325988,-42.67,-53.92,44.29,18.39,31.5,27.66,63.76,51.77
1762942641.1493971,34.22,42.29,33.49,46.89,-26.65,-48.11,-48.99,63.65
1762942641.364112,-26.55,-6.52,63.34,28.76,51.01,-2.94,63.91,48.45
1762942641.5824053,69.97,78.58,-51.34,22.11,76.89,-76.67,9.82,14.44
1762942641.8044326,52.56,-41.97,40.79,-61.53,49.34,78.82,-2.92,59.31
1762942642.048385,-9.31,56.64,-34.09,-60.35,29.85,-73.9,-22.29,-68.58
1762942642.2884147,35.75,-12.93,77.85,-12.75,70.33,-78.75,50.86,-14.58
1762942642.4973822,66.14,75.49,-57.29,34.69,17.05,49.02,18.06,-67.12
1762942642.7040045,-0.25,-65.08,61.89,8.47,-61.78,-4.95,33.05,71.28
1762942642.9145606,-29.12,-42.86,34.83,-73.0,-49.9,-33.06,58.09,-18.24
1762942643.1285002,14.89,-37.99,-34.72,44.57,-52.94,-62.26,-41.95,45.26
1762942643.3500235,-29.61,75.25,-24.44,-58.94,15.81,74.42,-42.32,62.68
1762942643.556908,54.74,-27.46,-47.03,-1.43,10.0,-40.95,42.43,-14.46
1762942643.8230727,-13.67,69.74,-39.6,-52.85,36.46,-40.24,-39.64,-31.38
1762942644.0285223,-50.47,4.45,-23.33,-26.35,20.08,-13.99,-6.64,-35.65
1762942644.23472,-24.81,39.04,-53.92,-62.37,43.72,42.74,7.61,-27.83
1762942644.440101,-29.01,75.66,78.32,12.01,-52.29,52.31,-32.28,-9.8
1762942644.6806643,57.72,-45.04,-9.93,67.71,-72.32,10.35,-12.1,54.4
1762942644.9049697,75.97,55.89,-42.29,22.16,-38.55,-50.77,-6.39,-19.65
1762942645.129469,26.61,-73.18,-3.68,30.59,71.18,10.22,-23.65,30.42
1762942645.336321,-47.62,-44.18,-19.36,-57.02,-21.89,49.86,31.69,-13.69
1762942645.5685308,-39.34,24.7,-3.87,62.63,79.33,-10.27,-34.75,16.5
1762942645.7704115,-28.8,-59.19,-41.12,30.38,56.33,-29.78,-24.4,20.47
1762942645.9788764,-68.2,-47.24,-11.41,54.69,-58.77,-31.92,-3.57,49.27
1762942646.2382534,28.61,29.03,-45.84,-74.31,39.17,-64.84,3.82,62.29
1762942646.4535515,76.22,31.67,64.92,-40.38,-36.22,57.3,4.45,36.92
1762942646.6599796,-17.07,25.88,-25.77,-9.26,-34.36,30.29,53.62,-29.41
1762942646.8870127,-1.77,65.45,41.5,29.75,73.32,61.69,-55.58,31.15
1762942647.093361,-14.64,68.92,-38.36,-21.86,65.87,-12.96,49.51,36.2
1762942647.3155007,-15.49,-63.35,-33.04,44.76,-28.16,-53.81,4.4,-74.37
1762942647.521738,-64.18,12.33,-77.14,-54.28,-43.43,-76.06,16.46,-33.05
1762942647.728346,28.05,65.27,57.24,70.56,67.37,72.43,-27.22,-10.74
1762942647.940614,76.43,-10.37,44.58,-19.43,-56.39,-76.3,-7.29,-56.25
1762942648.1498744,-39.17,-32.91,-78.15,-26.12,-34.44,-10.69,-42.14,69.91
1762942648.358192,-0.51,-46.87,-45.33,-47.97,66.83,-10.36,27.28,35.77
